2015-11-21 21:02:30,192 : MainThread : INFO : running /Users/dmitryselivanov/projects/word_embeddings/run_word2vec.py /Users/dmitryselivanov/Downloads/datasets/title_tokens.txt.gz /Users/dmitryselivanov/Downloads/datasets/questions-words.txt ./enwiki_dim=600_vocab=30k
2015-11-21 21:02:30,192 : MainThread : INFO : output file template will be ./enwiki_dim=600_vocab=30k/PREFIX
2015-11-21 21:02:30,192 : MainThread : INFO : dictionary found, loading
2015-11-21 21:02:30,247 : MainThread : INFO : word2vec model not found, creating
2015-11-21 21:02:30,247 : MainThread : INFO : collecting all words and their counts
2015-11-21 22:14:55,624 : MainThread : INFO : PROGRESS: at 5.83% examples, 55499 words/s
2015-11-21 22:14:57,402 : MainThread : INFO : PROGRESS: at 5.84% examples, 55526 words/s
2015-11-21 22:14:59,540 : MainThread : INFO : PROGRESS: at 5.84% examples, 55506 words/s
2015-11-21 22:15:00,600 : MainThread : INFO : PROGRESS: at 5.84% examples, 55525 words/s
2015-11-21 22:15:02,099 : MainThread : INFO : PROGRESS: at 5.85% examples, 55519 words/s
2015-11-21 22:15:03,660 : MainThread : INFO : PROGRESS: at 5.85% examples, 55509 words/s
2015-11-21 22:15:05,576 : MainThread : INFO : PROGRESS: at 5.85% examples, 55498 words/s
2015-11-21 22:15:06,894 : MainThread : INFO : PROGRESS: at 5.86% examples, 55521 words/s
2015-11-21 22:15:09,729 : MainThread : INFO : PROGRESS: at 5.86% examples, 55508 words/s
2015-11-21 22:15:11,551 : MainThread : INFO : PROGRESS: at 5.87% examples, 55517 words/s
2015-11-21 22:15:14,522 : MainThread : INFO : PROGRESS: at 5.87% examples, 55500 words/s
2015-11-21 22:15:16,679 : MainThread : INFO : PROGRESS: at 5.88% examples, 55521 words/s
2015-11-21 22:15:18,895 : MainThread : INFO : PROGRESS: at 5.88% examples, 55503 words/s
2015-11-21 22:15:19,953 : MainThread : INFO : PROGRESS: at 5.89% examples, 55507 words/s
2015-11-21 22:15:21,701 : MainThread : INFO : PROGRESS: at 5.89% examples, 55505 words/s
2015-11-21 22:15:22,971 : MainThread : INFO : PROGRESS: at 5.89% examples, 55524 words/s
2015-11-21 22:15:24,395 : MainThread : INFO : PROGRESS: at 5.90% examples, 55519 words/s
2015-11-21 22:15:26,392 : MainThread : INFO : PROGRESS: at 5.90% examples, 55506 words/s
2015-11-21 22:15:27,740 : MainThread : INFO : PROGRESS: at 5.90% examples, 55514 words/s
2015-11-21 22:15:29,830 : MainThread : INFO : PROGRESS: at 5.91% examples, 55515 words/s
2015-11-21 22:15:31,723 : MainThread : INFO : PROGRESS: at 5.91% examples, 55504 words/s
2015-11-21 22:15:32,771 : MainThread : INFO : PROGRESS: at 5.92% examples, 55522 words/s
2015-11-21 22:15:34,938 : MainThread : INFO : PROGRESS: at 5.92% examples, 55513 words/s
2015-11-21 22:15:36,782 : MainThread : INFO : PROGRESS: at 5.93% examples, 55515 words/s
2015-11-21 22:15:38,353 : MainThread : INFO : PROGRESS: at 5.93% examples, 55511 words/s
2015-11-21 22:15:39,479 : MainThread : INFO : PROGRESS: at 5.93% examples, 55516 words/s
2015-11-21 22:15:40,987 : MainThread : INFO : PROGRESS: at 5.94% examples, 55524 words/s
2015-11-21 22:15:43,285 : MainThread : INFO : PROGRESS: at 5.94% examples, 55503 words/s
2015-11-21 22:15:46,930 : MainThread : INFO : PROGRESS: at 5.95% examples, 55492 words/s
2015-11-21 22:15:48,132 : MainThread : INFO : PROGRESS: at 5.95% examples, 55494 words/s
2015-11-21 22:15:49,341 : MainThread : INFO : PROGRESS: at 5.96% examples, 55532 words/s
2015-11-21 22:15:50,873 : MainThread : INFO : PROGRESS: at 5.96% examples, 55524 words/s
2015-11-21 22:15:53,254 : MainThread : INFO : PROGRESS: at 5.97% examples, 55521 words/s
2015-11-21 22:15:55,924 : MainThread : INFO : PROGRESS: at 5.97% examples, 55514 words/s
2015-11-21 22:15:57,234 : MainThread : INFO : PROGRESS: at 5.98% examples, 55529 words/s
2015-11-21 22:15:58,931 : MainThread : INFO : PROGRESS: at 5.98% examples, 55528 words/s
2015-11-21 22:16:01,324 : MainThread : INFO : PROGRESS: at 5.99% examples, 55511 words/s
2015-11-21 22:16:04,660 : MainThread : INFO : PROGRESS: at 5.99% examples, 55516 words/s
2015-11-21 22:16:05,824 : MainThread : INFO : PROGRESS: at 6.00% examples, 55516 words/s
2015-11-21 22:16:08,941 : MainThread : INFO : PROGRESS: at 6.00% examples, 55517 words/s
2015-11-21 22:16:10,286 : MainThread : INFO : PROGRESS: at 6.01% examples, 55513 words/s
2015-11-21 22:16:11,641 : MainThread : INFO : PROGRESS: at 6.01% examples, 55530 words/s
2015-11-21 22:16:13,496 : MainThread : INFO : PROGRESS: at 6.01% examples, 55519 words/s
2015-11-21 22:16:14,705 : MainThread : INFO : PROGRESS: at 6.02% examples, 55514 words/s
2015-11-21 22:16:16,204 : MainThread : INFO : PROGRESS: at 6.02% examples, 55526 words/s
2015-11-21 22:16:18,827 : MainThread : INFO : PROGRESS: at 6.02% examples, 55506 words/s
2015-11-21 22:16:19,896 : MainThread : INFO : PROGRESS: at 6.03% examples, 55526 words/s
2015-11-21 22:16:20,943 : MainThread : INFO : PROGRESS: at 6.03% examples, 55528 words/s
2015-11-21 22:16:23,251 : MainThread : INFO : PROGRESS: at 6.03% examples, 55509 words/s
2015-11-21 22:16:25,317 : MainThread : INFO : PROGRESS: at 6.04% examples, 55512 words/s
2015-11-21 22:16:27,839 : MainThread : INFO : PROGRESS: at 6.04% examples, 55515 words/s
2015-11-21 22:16:29,864 : MainThread : INFO : PROGRESS: at 6.05% examples, 55519 words/s
2015-11-21 22:16:31,888 : MainThread : INFO : PROGRESS: at 6.05% examples, 55519 words/s
2015-11-21 22:16:33,195 : MainThread : INFO : PROGRESS: at 6.06% examples, 55534 words/s
2015-11-21 22:16:36,077 : MainThread : INFO : PROGRESS: at 6.06% examples, 55505 words/s
2015-11-21 22:16:37,480 : MainThread : INFO : PROGRESS: at 6.07% examples, 55519 words/s
2015-11-21 22:16:41,326 : MainThread : INFO : PROGRESS: at 6.07% examples, 55493 words/s
2015-11-21 22:16:42,459 : MainThread : INFO : PROGRESS: at 6.08% examples, 55534 words/s
2015-11-21 22:16:46,543 : MainThread : INFO : PROGRESS: at 6.08% examples, 55489 words/s
2015-11-21 22:16:50,930 : MainThread : INFO : PROGRESS: at 6.09% examples, 55499 words/s
2015-11-21 22:16:52,459 : MainThread : INFO : PROGRESS: at 6.10% examples, 55528 words/s
2015-11-21 22:16:55,053 : MainThread : INFO : PROGRESS: at 6.11% examples, 55502 words/s
2015-11-21 22:16:56,231 : MainThread : INFO : PROGRESS: at 6.11% examples, 55521 words/s
2015-11-21 22:17:00,047 : MainThread : INFO : PROGRESS: at 6.12% examples, 55499 words/s
2015-11-21 22:17:01,485 : MainThread : INFO : PROGRESS: at 6.12% examples, 55530 words/s
2015-11-21 22:17:03,870 : MainThread : INFO : PROGRESS: at 6.13% examples, 55506 words/s
2015-11-21 22:17:05,058 : MainThread : INFO : PROGRESS: at 6.13% examples, 55523 words/s
2015-11-21 22:17:08,695 : MainThread : INFO : PROGRESS: at 6.14% examples, 55497 words/s
2015-11-21 22:17:10,121 : MainThread : INFO : PROGRESS: at 6.14% examples, 55531 words/s
2015-11-21 22:17:13,051 : MainThread : INFO : PROGRESS: at 6.15% examples, 55507 words/s
2015-11-21 22:17:14,137 : MainThread : INFO : PROGRESS: at 6.15% examples, 55507 words/s
2015-11-21 22:17:15,356 : MainThread : INFO : PROGRESS: at 6.16% examples, 55526 words/s
2015-11-21 22:17:17,268 : MainThread : INFO : PROGRESS: at 6.16% examples, 55513 words/s
2015-11-21 22:17:19,154 : MainThread : INFO : PROGRESS: at 6.16% examples, 55512 words/s
2015-11-21 22:17:21,314 : MainThread : INFO : PROGRESS: at 6.17% examples, 55511 words/s
2015-11-21 22:17:23,395 : MainThread : INFO : PROGRESS: at 6.17% examples, 55510 words/s
2015-11-21 22:17:25,288 : MainThread : INFO : PROGRESS: at 6.18% examples, 55505 words/s
2015-11-21 22:17:27,472 : MainThread : INFO : PROGRESS: at 6.18% examples, 55518 words/s
2015-11-21 22:17:30,188 : MainThread : INFO : PROGRESS: at 6.19% examples, 55494 words/s
2015-11-21 22:17:31,335 : MainThread : INFO : PROGRESS: at 6.19% examples, 55528 words/s
2015-11-21 22:17:34,233 : MainThread : INFO : PROGRESS: at 6.20% examples, 55499 words/s
2015-11-21 22:17:35,491 : MainThread : INFO : PROGRESS: at 6.20% examples, 55529 words/s
2015-11-21 22:17:39,119 : MainThread : INFO : PROGRESS: at 6.21% examples, 55492 words/s
2015-11-21 22:17:43,807 : MainThread : INFO : PROGRESS: at 6.22% examples, 55487 words/s
2015-11-21 22:17:45,647 : MainThread : INFO : PROGRESS: at 6.22% examples, 55519 words/s
2015-11-21 22:17:48,803 : MainThread : INFO : PROGRESS: at 6.23% examples, 55487 words/s
2015-11-21 22:17:50,310 : MainThread : INFO : PROGRESS: at 6.24% examples, 55519 words/s
2015-11-21 22:17:52,486 : MainThread : INFO : PROGRESS: at 6.24% examples, 55499 words/s
2015-11-21 22:17:54,028 : MainThread : INFO : PROGRESS: at 6.24% examples, 55495 words/s
2015-11-21 22:17:57,302 : MainThread : INFO : PROGRESS: at 6.25% examples, 55498 words/s
2015-11-21 22:17:58,560 : MainThread : INFO : PROGRESS: at 6.25% examples, 55495 words/s
2015-11-21 22:18:01,354 : MainThread : INFO : PROGRESS: at 6.26% examples, 55502 words/s
2015-11-21 22:18:03,437 : MainThread : INFO : PROGRESS: at 6.26% examples, 55501 words/s
2015-11-21 22:18:05,764 : MainThread : INFO : PROGRESS: at 6.27% examples, 55499 words/s
2015-11-21 22:18:07,823 : MainThread : INFO : PROGRESS: at 6.27% examples, 55502 words/s
2015-11-21 22:18:09,693 : MainThread : INFO : PROGRESS: at 6.28% examples, 55505 words/s
2015-11-21 22:18:12,833 : MainThread : INFO : PROGRESS: at 6.28% examples, 55493 words/s
2015-11-21 22:18:14,134 : MainThread : INFO : PROGRESS: at 6.29% examples, 55509 words/s
2015-11-21 22:18:16,615 : MainThread : INFO : PROGRESS: at 6.29% examples, 55501 words/s
2015-11-21 22:18:18,854 : MainThread : INFO : PROGRESS: at 6.30% examples, 55485 words/s
2015-11-21 22:18:21,670 : MainThread : INFO : PROGRESS: at 6.30% examples, 55502 words/s
2015-11-21 22:18:23,138 : MainThread : INFO : PROGRESS: at 6.31% examples, 55493 words/s
2015-11-21 22:18:25,753 : MainThread : INFO : PROGRESS: at 6.31% examples, 55504 words/s
2015-11-21 22:18:26,996 : MainThread : INFO : PROGRESS: at 6.32% examples, 55500 words/s
2015-11-21 22:18:29,487 : MainThread : INFO : PROGRESS: at 6.32% examples, 55499 words/s
2015-11-21 22:18:31,274 : MainThread : INFO : PROGRESS: at 6.33% examples, 55505 words/s
2015-11-21 22:18:33,868 : MainThread : INFO : PROGRESS: at 6.33% examples, 55490 words/s
2015-11-21 22:18:36,318 : MainThread : INFO : PROGRESS: at 6.33% examples, 55492 words/s
2015-11-21 22:18:38,172 : MainThread : INFO : PROGRESS: at 6.34% examples, 55511 words/s
2015-11-21 22:18:40,566 : MainThread : INFO : PROGRESS: at 6.34% examples, 55489 words/s
2015-11-21 22:18:42,327 : MainThread : INFO : PROGRESS: at 6.35% examples, 55514 words/s
2015-11-21 22:18:44,711 : MainThread : INFO : PROGRESS: at 6.35% examples, 55493 words/s
2015-11-21 22:18:46,174 : MainThread : INFO : PROGRESS: at 6.36% examples, 55503 words/s
2015-11-21 22:18:47,407 : MainThread : INFO : PROGRESS: at 6.37% examples, 55512 words/s
2015-11-21 22:18:50,582 : MainThread : INFO : PROGRESS: at 6.37% examples, 55483 words/s
2015-11-21 22:18:51,856 : MainThread : INFO : PROGRESS: at 6.38% examples, 55515 words/s
2015-11-21 22:18:55,182 : MainThread : INFO : PROGRESS: at 6.38% examples, 55482 words/s
2015-11-21 22:18:57,399 : MainThread : INFO : PROGRESS: at 6.39% examples, 55504 words/s
2015-11-21 22:18:58,871 : MainThread : INFO : PROGRESS: at 6.39% examples, 55495 words/s
2015-11-21 22:19:00,133 : MainThread : INFO : PROGRESS: at 6.39% examples, 55506 words/s
2015-11-21 22:19:01,637 : MainThread : INFO : PROGRESS: at 6.40% examples, 55500 words/s
2015-11-21 22:19:03,356 : MainThread : INFO : PROGRESS: at 6.40% examples, 55491 words/s
2015-11-21 22:19:04,483 : MainThread : INFO : PROGRESS: at 6.40% examples, 55507 words/s
2015-11-21 22:19:06,959 : MainThread : INFO : PROGRESS: at 6.41% examples, 55489 words/s
2015-11-21 22:19:08,074 : MainThread : INFO : PROGRESS: at 6.41% examples, 55502 words/s
2015-11-21 22:19:11,296 : MainThread : INFO : PROGRESS: at 6.42% examples, 55487 words/s
2015-11-21 22:19:12,925 : MainThread : INFO : PROGRESS: at 6.42% examples, 55496 words/s
2015-11-21 22:19:13,952 : MainThread : INFO : PROGRESS: at 6.43% examples, 55511 words/s
2015-11-21 22:19:15,169 : MainThread : INFO : PROGRESS: at 6.43% examples, 55505 words/s
2015-11-21 22:19:16,712 : MainThread : INFO : PROGRESS: at 6.44% examples, 55503 words/s
2015-11-21 22:19:17,797 : MainThread : INFO : PROGRESS: at 6.44% examples, 55501 words/s
2015-11-21 22:19:19,132 : MainThread : INFO : PROGRESS: at 6.44% examples, 55496 words/s
2015-11-21 22:19:21,567 : MainThread : INFO : PROGRESS: at 6.45% examples, 55494 words/s
2015-11-21 22:19:23,288 : MainThread : INFO : PROGRESS: at 6.45% examples, 55502 words/s
2015-11-21 22:19:24,710 : MainThread : INFO : PROGRESS: at 6.46% examples, 55505 words/s
2015-11-21 22:19:27,807 : MainThread : INFO : PROGRESS: at 6.46% examples, 55476 words/s
2015-11-21 22:19:28,840 : MainThread : INFO : PROGRESS: at 6.47% examples, 55516 words/s
2015-11-21 22:19:31,860 : MainThread : INFO : PROGRESS: at 6.47% examples, 55485 words/s
2015-11-21 22:19:36,358 : MainThread : INFO : PROGRESS: at 6.48% examples, 55479 words/s
2015-11-21 22:19:40,482 : MainThread : INFO : PROGRESS: at 6.49% examples, 55481 words/s
2015-11-21 22:19:42,045 : MainThread : INFO : PROGRESS: at 6.50% examples, 55507 words/s
2015-11-21 22:19:45,305 : MainThread : INFO : PROGRESS: at 6.50% examples, 55476 words/s
2015-11-21 22:19:47,072 : MainThread : INFO : PROGRESS: at 6.51% examples, 55506 words/s
2015-11-21 22:19:49,167 : MainThread : INFO : PROGRESS: at 6.51% examples, 55489 words/s
2015-11-21 22:19:50,521 : MainThread : INFO : PROGRESS: at 6.51% examples, 55485 words/s
2015-11-21 22:19:51,579 : MainThread : INFO : PROGRESS: at 6.52% examples, 55505 words/s
2015-11-21 22:19:53,761 : MainThread : INFO : PROGRESS: at 6.52% examples, 55490 words/s
2015-11-21 22:19:54,875 : MainThread : INFO : PROGRESS: at 6.52% examples, 55489 words/s
2015-11-21 22:19:57,612 : MainThread : INFO : PROGRESS: at 6.53% examples, 55494 words/s
2015-11-21 22:19:58,724 : MainThread : INFO : PROGRESS: at 6.54% examples, 55501 words/s
2015-11-21 22:20:00,873 : MainThread : INFO : PROGRESS: at 6.54% examples, 55495 words/s
2015-11-21 22:20:02,293 : MainThread : INFO : PROGRESS: at 6.54% examples, 55491 words/s
2015-11-21 22:20:03,367 : MainThread : INFO : PROGRESS: at 6.55% examples, 55503 words/s
2015-11-21 22:20:05,788 : MainThread : INFO : PROGRESS: at 6.55% examples, 55480 words/s
2015-11-21 22:20:07,282 : MainThread : INFO : PROGRESS: at 6.56% examples, 55496 words/s
2015-11-21 22:20:09,888 : MainThread : INFO : PROGRESS: at 6.56% examples, 55488 words/s
2015-11-21 22:20:11,081 : MainThread : INFO : PROGRESS: at 6.56% examples, 55484 words/s
2015-11-21 22:20:14,401 : MainThread : INFO : PROGRESS: at 6.57% examples, 55486 words/s
2015-11-21 22:20:15,694 : MainThread : INFO : PROGRESS: at 6.58% examples, 55497 words/s
2015-11-21 22:20:18,320 : MainThread : INFO : PROGRESS: at 6.58% examples, 55486 words/s
2015-11-21 22:20:20,117 : MainThread : INFO : PROGRESS: at 6.59% examples, 55489 words/s
2015-11-21 22:20:22,184 : MainThread : INFO : PROGRESS: at 6.59% examples, 55491 words/s
2015-11-21 22:20:24,050 : MainThread : INFO : PROGRESS: at 6.60% examples, 55490 words/s
2015-11-21 22:20:25,485 : MainThread : INFO : PROGRESS: at 6.60% examples, 55498 words/s
2015-11-21 22:20:27,155 : MainThread : INFO : PROGRESS: at 6.60% examples, 55491 words/s
2015-11-21 22:20:28,484 : MainThread : INFO : PROGRESS: at 6.61% examples, 55488 words/s
2015-11-21 22:20:30,017 : MainThread : INFO : PROGRESS: at 6.61% examples, 55484 words/s
2015-11-21 22:20:31,378 : MainThread : INFO : PROGRESS: at 6.62% examples, 55499 words/s
2015-11-21 22:20:33,640 : MainThread : INFO : PROGRESS: at 6.62% examples, 55492 words/s
2015-11-21 22:20:35,002 : MainThread : INFO : PROGRESS: at 6.62% examples, 55487 words/s
2015-11-21 22:20:36,600 : MainThread : INFO : PROGRESS: at 6.63% examples, 55496 words/s
2015-11-21 22:20:37,726 : MainThread : INFO : PROGRESS: at 6.63% examples, 55495 words/s
2015-11-21 22:20:38,812 : MainThread : INFO : PROGRESS: at 6.63% examples, 55492 words/s
2015-11-21 22:20:41,573 : MainThread : INFO : PROGRESS: at 6.64% examples, 55483 words/s
2015-11-21 22:20:43,274 : MainThread : INFO : PROGRESS: at 6.64% examples, 55491 words/s
2015-11-21 22:20:45,731 : MainThread : INFO : PROGRESS: at 6.65% examples, 55486 words/s
2015-11-21 22:20:48,119 : MainThread : INFO : PROGRESS: at 6.65% examples, 55478 words/s
2015-11-21 22:20:50,229 : MainThread : INFO : PROGRESS: at 6.66% examples, 55482 words/s
2015-11-21 22:20:51,270 : MainThread : INFO : PROGRESS: at 6.66% examples, 55478 words/s
2015-11-21 22:20:53,105 : MainThread : INFO : PROGRESS: at 6.67% examples, 55490 words/s
2015-11-21 22:20:54,719 : MainThread : INFO : PROGRESS: at 6.67% examples, 55477 words/s
2015-11-21 22:20:56,508 : MainThread : INFO : PROGRESS: at 6.67% examples, 55487 words/s
2015-11-21 22:20:58,644 : MainThread : INFO : PROGRESS: at 6.68% examples, 55484 words/s
2015-11-21 22:21:01,120 : MainThread : INFO : PROGRESS: at 6.68% examples, 55479 words/s
2015-11-21 22:21:03,454 : MainThread : INFO : PROGRESS: at 6.69% examples, 55480 words/s
2015-11-21 22:21:04,702 : MainThread : INFO : PROGRESS: at 6.69% examples, 55492 words/s
2015-11-21 22:21:07,178 : MainThread : INFO : PROGRESS: at 6.70% examples, 55483 words/s
2015-11-21 22:21:09,556 : MainThread : INFO : PROGRESS: at 6.70% examples, 55479 words/s
2015-11-21 22:21:11,793 : MainThread : INFO : PROGRESS: at 6.71% examples, 55488 words/s
2015-11-21 22:21:13,664 : MainThread : INFO : PROGRESS: at 6.71% examples, 55476 words/s
2015-11-21 22:21:14,861 : MainThread : INFO : PROGRESS: at 6.72% examples, 55477 words/s
2015-11-21 22:21:16,226 : MainThread : INFO : PROGRESS: at 6.72% examples, 55499 words/s
2015-11-21 22:21:17,983 : MainThread : INFO : PROGRESS: at 6.73% examples, 55485 words/s
2015-11-21 22:21:19,842 : MainThread : INFO : PROGRESS: at 6.73% examples, 55487 words/s
2015-11-21 22:21:22,158 : MainThread : INFO : PROGRESS: at 6.74% examples, 55483 words/s
2015-11-21 22:21:25,490 : MainThread : INFO : PROGRESS: at 6.74% examples, 55468 words/s
2015-11-21 22:21:26,700 : MainThread : INFO : PROGRESS: at 6.75% examples, 55488 words/s
2015-11-21 22:21:30,215 : MainThread : INFO : PROGRESS: at 6.75% examples, 55471 words/s
2015-11-21 22:21:34,107 : MainThread : INFO : PROGRESS: at 6.76% examples, 55469 words/s
2015-11-21 22:21:35,292 : MainThread : INFO : PROGRESS: at 6.77% examples, 55500 words/s
2015-11-21 22:21:37,780 : MainThread : INFO : PROGRESS: at 6.77% examples, 55477 words/s
2015-11-21 22:21:39,873 : MainThread : INFO : PROGRESS: at 6.78% examples, 55467 words/s
2015-11-21 22:21:41,079 : MainThread : INFO : PROGRESS: at 6.78% examples, 55488 words/s
2015-11-21 22:21:43,884 : MainThread : INFO : PROGRESS: at 6.79% examples, 55477 words/s
2015-11-21 22:21:46,945 : MainThread : INFO : PROGRESS: at 6.79% examples, 55476 words/s
2015-11-21 22:21:48,425 : MainThread : INFO : PROGRESS: at 6.80% examples, 55482 words/s
2015-11-21 22:21:52,229 : MainThread : INFO : PROGRESS: at 6.80% examples, 55465 words/s
2015-11-21 22:21:53,346 : MainThread : INFO : PROGRESS: at 6.81% examples, 55498 words/s
2015-11-21 22:21:54,945 : MainThread : INFO : PROGRESS: at 6.81% examples, 55485 words/s
2015-11-21 22:21:56,207 : MainThread : INFO : PROGRESS: at 6.82% examples, 55480 words/s
2015-11-21 22:21:58,003 : MainThread : INFO : PROGRESS: at 6.82% examples, 55483 words/s
2015-11-21 22:21:59,846 : MainThread : INFO : PROGRESS: at 6.83% examples, 55481 words/s
2015-11-21 22:22:00,955 : MainThread : INFO : PROGRESS: at 6.83% examples, 55482 words/s
2015-11-21 22:22:02,125 : MainThread : INFO : PROGRESS: at 6.83% examples, 55490 words/s
2015-11-21 22:22:03,611 : MainThread : INFO : PROGRESS: at 6.84% examples, 55488 words/s
2015-11-21 22:22:05,251 : MainThread : INFO : PROGRESS: at 6.84% examples, 55479 words/s
2015-11-21 22:22:07,177 : MainThread : INFO : PROGRESS: at 6.85% examples, 55488 words/s
2015-11-21 22:22:08,835 : MainThread : INFO : PROGRESS: at 6.85% examples, 55484 words/s
2015-11-21 22:22:10,086 : MainThread : INFO : PROGRESS: at 6.86% examples, 55488 words/s
2015-11-21 22:22:11,912 : MainThread : INFO : PROGRESS: at 6.86% examples, 55477 words/s
2015-11-21 22:22:13,131 : MainThread : INFO : PROGRESS: at 6.87% examples, 55474 words/s
2015-11-21 22:22:14,138 : MainThread : INFO : PROGRESS: at 6.87% examples, 55490 words/s
2015-11-21 22:22:15,767 : MainThread : INFO : PROGRESS: at 6.87% examples, 55480 words/s
2015-11-21 22:22:17,506 : MainThread : INFO : PROGRESS: at 6.88% examples, 55470 words/s
2015-11-21 22:22:20,220 : MainThread : INFO : PROGRESS: at 6.88% examples, 55477 words/s
2015-11-21 22:22:21,818 : MainThread : INFO : PROGRESS: at 6.89% examples, 55468 words/s
2015-11-21 22:22:24,645 : MainThread : INFO : PROGRESS: at 6.89% examples, 55475 words/s
2015-11-21 22:22:26,026 : MainThread : INFO : PROGRESS: at 6.90% examples, 55469 words/s
2015-11-21 22:22:28,988 : MainThread : INFO : PROGRESS: at 6.90% examples, 55473 words/s
2015-11-21 22:22:30,444 : MainThread : INFO : PROGRESS: at 6.91% examples, 55479 words/s
2015-11-21 22:22:31,593 : MainThread : INFO : PROGRESS: at 6.91% examples, 55480 words/s
2015-11-21 22:22:33,349 : MainThread : INFO : PROGRESS: at 6.91% examples, 55471 words/s
2015-11-21 22:22:34,634 : MainThread : INFO : PROGRESS: at 6.92% examples, 55484 words/s
2015-11-21 22:22:37,464 : MainThread : INFO : PROGRESS: at 6.92% examples, 55472 words/s
2015-11-21 22:22:39,817 : MainThread : INFO : PROGRESS: at 6.93% examples, 55470 words/s
2015-11-21 22:22:41,823 : MainThread : INFO : PROGRESS: at 6.93% examples, 55475 words/s
2015-11-21 22:22:43,720 : MainThread : INFO : PROGRESS: at 6.94% examples, 55469 words/s
2015-11-21 22:22:45,039 : MainThread : INFO : PROGRESS: at 6.94% examples, 55482 words/s
2015-11-21 22:22:47,896 : MainThread : INFO : PROGRESS: at 6.95% examples, 55468 words/s
2015-11-21 22:22:49,200 : MainThread : INFO : PROGRESS: at 6.95% examples, 55464 words/s
2015-11-21 22:22:51,292 : MainThread : INFO : PROGRESS: at 6.96% examples, 55479 words/s
2015-11-21 22:22:53,621 : MainThread : INFO : PROGRESS: at 6.96% examples, 55462 words/s
2015-11-21 22:22:55,413 : MainThread : INFO : PROGRESS: at 6.96% examples, 55474 words/s
2015-11-21 22:22:57,658 : MainThread : INFO : PROGRESS: at 6.97% examples, 55473 words/s
2015-11-21 22:22:59,236 : MainThread : INFO : PROGRESS: at 6.97% examples, 55468 words/s
2015-11-21 22:23:00,762 : MainThread : INFO : PROGRESS: at 6.98% examples, 55479 words/s
2015-11-21 22:23:03,153 : MainThread : INFO : PROGRESS: at 6.98% examples, 55459 words/s
2015-11-21 22:23:04,206 : MainThread : INFO : PROGRESS: at 6.98% examples, 55481 words/s
2015-11-21 22:23:05,437 : MainThread : INFO : PROGRESS: at 6.99% examples, 55480 words/s
2015-11-21 22:23:07,160 : MainThread : INFO : PROGRESS: at 6.99% examples, 55469 words/s
2015-11-21 22:23:09,145 : MainThread : INFO : PROGRESS: at 7.00% examples, 55480 words/s
2015-11-21 22:23:10,541 : MainThread : INFO : PROGRESS: at 7.00% examples, 55472 words/s
2015-11-21 22:23:12,010 : MainThread : INFO : PROGRESS: at 7.00% examples, 55467 words/s
2015-11-21 22:23:13,063 : MainThread : INFO : PROGRESS: at 7.01% examples, 55470 words/s
2015-11-21 22:23:15,343 : MainThread : INFO : PROGRESS: at 7.01% examples, 55468 words/s
2015-11-21 22:23:16,782 : MainThread : INFO : PROGRESS: at 7.02% examples, 55476 words/s
2015-11-21 22:23:20,048 : MainThread : INFO : PROGRESS: at 7.02% examples, 55460 words/s
2015-11-21 22:23:21,351 : MainThread : INFO : PROGRESS: at 7.03% examples, 55485 words/s
2015-11-21 22:23:23,431 : MainThread : INFO : PROGRESS: at 7.03% examples, 55467 words/s
2015-11-21 22:23:24,796 : MainThread : INFO : PROGRESS: at 7.03% examples, 55464 words/s
2015-11-21 22:23:26,504 : MainThread : INFO : PROGRESS: at 7.04% examples, 55472 words/s
2015-11-21 22:23:28,394 : MainThread : INFO : PROGRESS: at 7.04% examples, 55463 words/s
2015-11-21 22:23:29,469 : MainThread : INFO : PROGRESS: at 7.05% examples, 55477 words/s
2015-11-21 22:23:31,825 : MainThread : INFO : PROGRESS: at 7.05% examples, 55470 words/s
2015-11-21 22:23:33,217 : MainThread : INFO : PROGRESS: at 7.06% examples, 55473 words/s
2015-11-21 22:23:36,198 : MainThread : INFO : PROGRESS: at 7.06% examples, 55462 words/s
2015-11-21 22:23:37,288 : MainThread : INFO : PROGRESS: at 7.07% examples, 55474 words/s
2015-11-21 22:23:39,670 : MainThread : INFO : PROGRESS: at 7.07% examples, 55467 words/s
2015-11-21 22:23:41,236 : MainThread : INFO : PROGRESS: at 7.08% examples, 55470 words/s
2015-11-21 22:23:44,397 : MainThread : INFO : PROGRESS: at 7.08% examples, 55455 words/s
2015-11-21 22:23:46,588 : MainThread : INFO : PROGRESS: at 7.09% examples, 55473 words/s
2015-11-21 22:23:48,274 : MainThread : INFO : PROGRESS: at 7.09% examples, 55461 words/s
2015-11-21 22:23:49,351 : MainThread : INFO : PROGRESS: at 7.10% examples, 55475 words/s
2015-11-21 22:23:52,513 : MainThread : INFO : PROGRESS: at 7.10% examples, 55457 words/s
2015-11-21 22:23:53,702 : MainThread : INFO : PROGRESS: at 7.10% examples, 55459 words/s
2015-11-21 22:23:55,782 : MainThread : INFO : PROGRESS: at 7.11% examples, 55472 words/s
2015-11-21 22:23:57,190 : MainThread : INFO : PROGRESS: at 7.11% examples, 55463 words/s
2015-11-21 22:23:58,492 : MainThread : INFO : PROGRESS: at 7.12% examples, 55460 words/s
2015-11-21 22:24:02,198 : MainThread : INFO : PROGRESS: at 7.13% examples, 55456 words/s
